income,height,weight,age,marital,sex,education,afqt
1500,67,235,53,divorced,male,10,20.649
50000,71,330,55,married,male,16,46.54
21000,64,250,55,married,female,12,41.138
15000,63,170,51,divorced,female,12,1.521
343830,75,220,48,married,male,15,70.51
22000,68,210,51,married,male,10,26.151
37000,72,307,55,single,male,8,22.661
48000,74,220,50,married,male,12,6.629
92000,72,200,54,divorced,male,14,100
62000,74,170,52,divorced,male,11,51.798
54000,63,145,50,married,female,18,85.328
18000,62,250,50,married,female,16,34.87
100000,69,163,55,married,male,16,82.181
56000,64,150,51,married,female,13,59.279
38000,73,205,52,divorced,male,16,66.383
8500,64,100,50,widowed,female,12,11.492
97000,65,130,54,single,female,18,67.442
70000,76,310,54,married,male,12,50.722
175000,64,127,51,married,female,16,50.056
75000,70,220,49,married,male,14,NA
27000,72,163,47,divorced,male,12,54.619
28000,66,225,53,married,female,12,44.286
110000,72,175,55,married,male,13,NA
32000,67,150,50,widowed,female,16,87.399
49500,71,230,55,married,male,12,5.401
50000,61,175,55,divorced,female,17,61.346
34000,64,150,55,married,female,12,28.956
17000,62,125,48,divorced,female,12,24.454
36000,65,135,49,married,female,20,96.033
40000,76,250,54,married,male,15,56.984
33000,64,260,54,divorced,female,12,36.305
17500,73,240,52,married,male,16,85.66
38000,73,260,52,married,male,16,96.899
50000,66,180,50,divorced,male,16,NA
18000,62,115,49,married,female,16,69.216
22178,70,350,55,divorced,female,14,27.373
6000,66,230,53,divorced,female,16,72.864
58000,62,300,51,divorced,female,14,27.402
82000,72,202,48,married,male,15,38.627
60000,69,230,50,married,male,12,2.991
40000,63,142,48,divorced,female,14,44.576
70000,64,254,48,married,female,18,48.443
81000,74,330,49,married,male,12,33.299
90000,73,250,54,married,male,16,66.493
70000,66,158,52,married,female,16,67.269
68000,64,167,49,married,female,20,45.317
48000,72,165,55,married,male,12,26.78
10000,62,243,53,married,female,16,26.21
77000,62,165,50,divorced,female,14,74.636
122000,62,120,49,married,female,16,97.237
40000,65,192,49,married,male,14,23.686
4680,68,160,51,separated,male,9,NA
137000,68,195,50,divorced,male,14,60.978
10000,63,165,50,divorced,female,13,45.789
10000,64,180,50,divorced,female,12,15.238
19440,66,274,54,married,male,11,1.65
22000,62,160,51,married,female,11,20.731
28000,69,186,48,married,male,NA,24.893
49000,72,238,47,married,male,12,61.57
16800,63,185,51,divorced,female,10,4.111
48000,64,197,54,married,female,13,50.462
129000,73,198,54,married,male,12,NA
48000,70,270,49,divorced,male,12,77.186
40000,66,210,50,married,female,12,54.506
94000,65,155,48,single,female,14,84.308
65000,69,210,55,single,male,16,82.219
1000,69,238,52,married,male,16,59.004
65000,66,205,52,married,male,16,18.811
65000,70,200,49,married,male,16,36.667
28800,72,220,51,married,male,12,1.985
23000,62,160,52,separated,female,12,14.857
17000,67,146,50,separated,female,8,8.681
38000,65,213,49,single,female,11,4.199
20000,66,210,50,separated,female,12,10.283
17000,62,150,49,single,female,7,4.354
48000,62,200,48,married,female,12,13.34
38000,66,175,49,married,female,16,92.833
61000,63,187,49,married,female,14,NA
60000,64,135,48,divorced,female,14,85.258
50000,71,165,49,married,male,9,NA
45000,70,160,54,married,male,12,36.634
24161,63,154,55,married,female,9,20.96
50000,65,125,52,married,female,20,64.514
60000,66,218,55,married,male,9,15.586
43000,65,235,54,divorced,female,12,54.932
343830,73,202,51,married,male,18,97.372
84000,74,225,55,married,male,16,49.641
35000,64,171,53,separated,female,12,2.788
12038,56,115,48,separated,female,12,4.102
53000,72,350,53,married,male,12,33.156
68000,72,260,49,married,female,12,42.852
25000,65,175,51,divorced,female,12,14.083
72000,72,200,56,married,male,14,82.535
12000,60,163,54,married,female,12,19.342
67000,74,250,52,married,male,16,89.32
15542,65,185,55,married,female,12,47.406
62000,73,200,53,married,male,12,24.715
80000,74,183,49,married,male,17,97.458
343830,68,150,55,married,male,17,93.087
50000,69,190,54,married,male,15,77.446
42000,72,350,53,married,male,13,88.937
30000,68,150,48,divorced,male,14,96.289
26880,68,295,49,single,female,16,66.956
42450,66,285,52,single,female,18,63.161
10000,63,165,51,married,female,15,80.758
10000,65,190,53,divorced,female,14,45.16
343830,71,275,50,married,male,12,44.773
34104,65,260,56,divorced,female,12,8.674
33000,66,210,55,divorced,male,12,6.09
14000,66,183,53,married,female,16,67.176
12000,62,120,51,widowed,female,11,3.263
21000,64,140,52,married,female,12,24.67
30000,68,160,55,married,male,12,2.099
22800,66,NA,52,separated,female,12,35.947
1800,69,200,48,married,female,14,30.909
35000,66,130,50,married,female,12,44.428
50000,66,165,50,divorced,male,13,NA
98000,62,137,49,divorced,female,18,30.59
52000,64,112,55,married,female,12,77.51
40000,67,129,49,divorced,female,16,48.275
36000,64,135,52,married,female,12,22.337
25000,63,145,52,married,female,12,19.853
38684,71,141,52,divorced,male,11,43.214
3100,64,110,51,divorced,female,10,40.716
20000,66,175,54,married,female,12,25.797
35000,63,165,53,married,female,12,79.584
62000,70,160,53,married,male,12,52.176
34000,73,200,51,single,male,16,69.185
53738,74,179,50,married,male,12,69.556
69000,72,198,50,married,male,14,19.563
15000,65,185,51,divorced,male,12,21.06
30000,72,190,53,married,male,18,95.429
14400,68,175,52,married,female,14,84.972
44500,66,198,52,married,female,19,65.249
78000,74,230,54,married,male,15,70.283
93000,72,168,51,separated,male,16,72.895
54000,68,122,50,divorced,female,15,77.537
62000,72,210,52,divorced,male,13,NA
95000,70,235,50,divorced,male,16,90.317
343830,72,190,55,married,male,16,33.184
48000,67,200,52,married,male,12,60.11
100,71,176,50,divorced,male,12,17.678
26000,63,112,51,divorced,female,12,14.602
10370,66,155,49,married,female,16,88.626
95000,70,225,50,divorced,male,12,54.802
60000,63,120,48,married,female,18,69.894
31500,66,NA,52,married,female,16,92.892
40000,68,185,51,married,male,16,NA
60000,65,155,51,single,female,16,64.806
21000,68,280,51,divorced,male,12,22.782
35000,64,205,48,married,female,12,27.228
2000,62,165,53,divorced,female,12,14.232
26000,71,180,51,single,male,12,67.922
46000,64,170,48,divorced,female,14,70.988
10900,64,175,55,married,female,12,43.417
140000,74,205,48,married,male,12,54.571
42000,77,195,54,divorced,male,15,45.157
39771,60,175,53,married,female,12,40.773
26000,63,200,55,married,female,14,48.83
24000,65,145,54,married,female,12,29.107
24000,64,150,53,married,female,12,21.965
35000,72,230,50,married,male,12,68.017
41000,66,255,49,single,female,16,87.899
60000,72,170,54,married,male,16,55.357
3000,66,290,53,single,female,16,99.819
343830,67,185,50,single,female,20,99.486
88000,70,260,49,single,male,16,96.046
68000,70,193,53,single,male,16,59.202
54600,65,136,51,married,female,12,65.439
60000,70,195,49,married,male,14,74.216
150000,74,350,50,divorced,male,16,96.226
125000,72,258,49,married,male,16,98.63
170000,70,245,48,single,female,19,86.213
52709,69,170,50,married,male,12,53.399
39500,70,195,50,married,male,12,49.697
36000,65,152,53,married,female,13,75.843
63200,61,148,55,divorced,female,12,51.871
135000,70,195,54,married,male,12,62.029
22000,61,155,48,widowed,female,14,1.532
60000,70,200,53,married,male,11,0.471
68000,62,151,48,divorced,female,12,21.105
1300,68,270,52,single,female,9,42.266
45600,67,250,50,separated,female,9,2.274
21000,63,132,50,separated,female,12,13.431
343830,71,290,49,married,male,12,71.136
120000,73,180,55,single,male,16,60.385
12000,63,135,55,married,female,15,42.639
48000,67,169,54,separated,female,12,51.885
6000,66,235,50,married,female,16,95.76
42000,70,240,49,divorced,male,12,61.986
25000,66,260,52,single,male,12,19.718
52000,63,185,49,divorced,female,15,6.066
150000,73,187,49,married,male,16,96.168
15000,68,120,55,separated,male,11,29.823
135000,64,148,52,married,female,19,81.37
120000,62,160,51,married,female,20,91.124
85000,68,165,50,married,male,12,70.9
36000,68,172,51,married,female,12,36.938
42000,70,172,55,married,female,12,NA
36000,61,134,54,married,female,13,12.831
5000,65,160,49,divorced,male,12,7.259
115000,70,185,51,married,male,12,34.645
74000,62,100,49,married,female,17,43.083
42000,69,200,49,married,female,12,NA
400,73,166,53,married,male,14,76.35
74587,69,148,55,single,male,16,68.547
100000,72,190,49,separated,male,13,56.157
150000,72,220,52,married,male,12,NA
60000,64,143,52,married,female,16,25.265
100000,65,195,54,married,male,12,7.672
66000,69,189,49,married,male,12,28.446
9600,67,135,51,divorced,female,12,7.182
54000,58,158,55,divorced,female,16,66.596
343830,66,136,51,married,female,16,84.465
40000,66,150,50,married,female,17,80.413
24000,64,135,54,married,female,18,63.611
3000,64,145,49,married,female,17,66.802
12000,66,180,50,divorced,female,18,92.639
53000,69,165,52,divorced,male,15,95.901
22000,59,100,54,married,female,16,49.857
17507,78,140,52,divorced,male,10,26.424
145000,71,190,52,married,male,12,90.258
65000,68,300,52,married,male,12,67.544
156000,73,185,55,married,male,18,96.851
2800,71,190,53,divorced,male,12,47.189
38000,62,212,52,widowed,female,14,4.888
343830,65,135,50,married,male,14,90.905
45000,65,155,49,divorced,female,14,5.654
71000,70,190,51,married,male,16,69.733
24000,62,175,54,divorced,female,16,78.662
23000,66,170,50,married,female,12,36.71
39520,60,153,48,married,female,12,27.375
40000,59,138,56,married,female,15,28.644
56000,64,140,51,married,female,17,50.946
3000,65,197,52,separated,female,14,46.099
91000,67,250,52,married,male,11,28.861
50000,72,165,50,married,male,13,73.734
80000,71,185,54,divorced,male,15,39.081
13000,66,175,52,married,male,12,70.068
69852,70,275,49,married,male,14,81.518
45000,66,NA,50,divorced,female,12,9.875
62000,67,230,50,married,female,12,37.054
2000,65,135,50,married,female,18,47.805
70000,69,178,48,single,male,12,77.653
68000,70,195,51,married,male,12,71.533
45000,70,175,49,divorced,male,14,87.518
2000,65,190,51,separated,female,14,NA
125000,62,110,55,married,female,20,40.415
20000,63,180,51,single,male,12,43.711
12000,63,270,49,divorced,female,9,56.703
36000,63,125,49,divorced,female,14,85.903
27500,66,178,53,married,female,13,92.644
20120,73,215,48,divorced,male,12,77.562
88000,66,130,50,separated,female,19,70.548
16000,71,165,53,married,female,17,91.449
35000,76,245,48,married,male,12,61.837
62000,69,195,53,married,male,12,28.02
125000,66,128,54,married,female,15,89.408
65000,69,230,50,married,male,9,26.227
35000,66,180,48,married,male,10,16.592
68000,62,NA,51,divorced,female,12,NA
28000,70,242,50,single,male,12,79.036
4200,68,175,55,married,male,8,13.65
16000,61,165,55,married,female,10,6.023
20000,68,230,51,married,female,12,62.879
35000,64,140,52,married,male,12,30.175
30000,66,190,55,married,male,11,17.492
33000,62,215,50,married,female,14,13.046
25000,64,145,48,separated,female,12,6.12
93000,67,146,51,divorced,female,18,92.678
16000,66,225,50,married,female,16,74.942
343830,72,185,55,married,male,19,73.252
89000,66,186,52,divorced,female,14,74.288
40000,65,118,51,divorced,female,12,63.435
132000,73,225,49,married,male,18,80.983
42000,70,190,52,divorced,male,12,11.373
78500,66,178,53,married,female,17,75.798
44000,72,200,54,married,male,12,38.374
26000,64,210,49,married,female,14,40.414
900,65,206,53,married,female,12,31.547
25000,68,210,53,married,female,12,61.428
36000,68,225,52,married,female,12,27.567
19000,63,180,52,married,female,12,42.755
62000,69,210,50,married,male,14,89.968
51000,66,156,55,divorced,female,12,35.098
21000,62,125,52,married,female,12,62.593
3200,70,204,53,divorced,male,8,18.192
24000,68,240,49,single,male,12,16.817
160000,72,195,51,married,male,18,90.923
35000,63,148,55,divorced,female,14,80.183
15000,66,185,54,married,female,12,29.321
17500,66,215,53,married,female,18,88.272
65000,65,205,51,divorced,male,12,42.474
12000,66,200,49,married,female,11,59.426
65000,64,140,53,married,female,16,65.232
25000,69,130,52,single,male,12,9.128
56325,68,185,50,married,male,12,42.279
39000,70,220,49,married,male,12,13.298
40000,72,162,52,married,male,12,46.449
110000,74,240,53,married,male,14,84.709
46000,67,232,51,married,female,18,85.085
26000,68,220,54,married,male,12,24.004
58000,72,212,53,married,male,12,NA
68000,68,268,48,married,female,12,48.953
29000,66,127,51,married,female,12,86.141
55000,70,193,54,married,male,13,54.291
60000,69,210,51,single,male,12,55.765
78000,74,220,49,married,male,12,75.861
85000,67,165,51,married,female,13,49.375
24000,63,200,48,divorced,female,14,41.544
60000,69,155,55,married,male,20,95.324
80000,71,168,53,married,female,16,87.805
52000,68,225,51,married,male,12,27.775
70000,73,180,52,married,male,12,74.519
600,69,155,48,single,male,14,57.75
15000,65,135,53,married,female,12,2.063
71400,72,245,49,married,male,17,39.286
58000,74,225,51,divorced,male,12,66.523
18000,59,119,55,married,female,12,31.904
23000,60,130,51,married,female,12,53.586
86000,66,120,55,married,female,14,95.734
55000,72,175,51,married,male,16,95.174
46000,72,170,51,divorced,male,12,36.431
12000,66,150,54,married,female,16,78.782
14000,68,180,53,married,female,15,64.7
150000,66,140,52,married,female,16,65.749
80000,68,185,52,married,male,14,82.351
25000,66,190,52,married,female,12,41.857
54000,77,375,51,single,male,16,63.15
60000,65,127,51,married,female,20,45.219
40000,64,150,48,married,female,18,87.413
49000,63,NA,51,married,female,16,87.743
57000,65,180,50,married,male,14,79.36
55000,74,185,53,married,male,16,10.797
52000,75,195,52,married,male,14,79.33
25000,73,180,51,single,male,12,29.263
22000,67,230,49,married,female,12,54.424
75000,70,190,55,married,male,12,48.541
30000,65,150,53,married,female,12,10.28
87000,69,220,52,married,male,12,63.4
30000,72,180,55,married,male,12,29.838
10000,63,115,51,married,female,12,52.187
40000,69,170,51,married,male,12,85.623
51000,60,200,50,married,female,16,61.486
40000,68,160,50,single,male,16,NA
38000,64,169,48,married,female,16,67.619
32000,65,152,48,divorced,male,12,80.742
18000,63,145,50,married,female,18,64.089
97651,70,187,48,single,male,14,29.377
102000,67,175,54,married,male,14,88.419
40000,65,140,50,married,female,12,59.974
46000,75,282,52,married,male,12,15.656
23000,65,170,55,married,female,12,63.26
42800,69,248,49,married,male,12,24.185
23000,66,160,54,widowed,female,14,34.322
26000,62,165,53,widowed,female,14,75.484
12000,68,140,51,married,female,14,33.083
37500,69,172,55,single,male,12,53.612
12185,65,166,51,married,female,12,NA
39000,70,230,50,married,male,12,59.463
75000,64,170,48,married,female,16,67.772
125000,67,235,52,married,male,12,44.196
1000,75,276,49,single,male,12,0.325
7000,63,150,51,divorced,female,12,35.088
120000,68,156,52,married,female,16,94.43
99000,71,200,48,married,male,16,84.088
343830,81,160,50,married,male,16,87.827
70000,69,238,50,married,male,16,92.051
32000,74,180,55,married,male,16,75.4
38000,62,197,52,married,female,12,39.888
11300,63,150,52,married,female,12,86.555
28000,70,185,52,married,male,12,54.184
60000,64,150,51,married,female,16,67.793
48000,62,112,49,married,female,19,29.83
29800,66,274,52,married,male,12,72.231
32000,64,153,54,married,female,12,60.008
343830,72,335,48,married,male,14,23.959
65000,70,240,52,divorced,male,16,89.508
38000,71,250,51,married,male,12,NA
170000,74,170,54,married,male,20,93.935
10000,68,190,55,married,female,18,77.209
35000,67,220,49,married,male,11,2.044
37000,74,375,48,divorced,male,12,22.171
140000,72,210,50,divorced,male,12,66.318
57000,70,260,52,married,male,16,56.852
5310,62,132,49,married,female,12,78.055
60000,66,165,50,single,female,20,91.541
343830,72,190,50,married,male,18,97.36
7523,70,223,50,single,male,14,85.929
10000,67,170,51,married,female,17,91.215
72000,72,172,55,married,male,18,79.655
20000,70,245,48,married,male,12,56.026
30000,63,175,48,married,female,13,27.156
64000,71,163,53,divorced,male,16,94.568
42000,70,168,50,married,female,16,88.874
2000,67,140,48,married,male,11,6.945
16000,74,380,53,married,male,12,68.805
10000,65,190,49,divorced,female,14,31.002
29279,64,150,50,married,female,12,80.403
30000,67,147,49,married,male,12,14.787
343830,67,165,49,married,female,18,39.555
13000,64,140,50,married,female,12,43.82
45000,62,190,50,married,female,12,27.605
75000,70,175,50,divorced,male,12,43.433
50000,68,205,52,married,female,12,13.237
23000,66,160,48,married,female,12,89.269
21000,64,240,53,married,female,12,85.923
54000,67,166,51,married,female,12,77.334
80000,72,205,55,married,male,12,59.435
36808,62,140,55,divorced,female,12,30.985
15000,64,150,55,married,female,12,38.15
